,Answer.1gamemove.yes_pc_agree,Answer.2reasoning.yes_pc_agree,Answer.4shareinformation.yes_pc_agree,Answer.3rapport.yes_pc_agree
7546,0.8,0.6,0.6,0.6
7548,0.6,0.6,0.6,0.6
7549,0.6,0.6,0.6,0.8
7550,1.0,1.0,1.0,1.0
7552,1.0,1.0,1.0,1.0
7553,0.8,0.8,0.8,0.8
7554,0.6,0.6,0.8,0.8
7555,1.0,1.0,0.6,1.0
7556,0.8,1.0,1.0,0.8
7557,0.8,0.6,0.6,0.6
7559,1.0,0.8,0.6,0.8
7561,1.0,0.6,0.6,0.8
7562,0.8,0.8,0.8,0.8
7563,0.6,1.0,0.8,0.8
7565,0.6,0.6,0.6,0.6
7566,1.0,0.8,0.6,0.8
7567,0.8,0.6,0.8,0.8
7568,0.8,0.6,0.6,0.8
7569,0.6,0.6,0.6,0.8
7570,1.0,0.6,0.6,0.6
7571,1.0,0.6,1.0,0.8
7572,0.6,1.0,0.6,0.6
7573,0.8,0.6,0.6,0.6
7578,1.0,0.6,0.8,0.8
7579,1.0,0.6,0.6,0.8
7580,1.0,1.0,1.0,1.0
7582,1.0,1.0,1.0,1.0
7584,0.8,0.6,0.6,0.6
7585,0.8,0.6,0.6,0.8
7586,1.0,0.6,0.8,0.8
7588,0.8,0.6,0.6,0.6
7589,1.0,0.8,0.6,0.6
7590,1.0,1.0,1.0,1.0
7591,0.8,0.8,0.6,0.6
7592,0.8,0.6,0.6,0.6
7594,0.8,1.0,1.0,0.8
7595,0.6,0.8,0.6,0.8
7596,0.6,0.6,0.6,0.8
7597,0.6,0.6,0.6,0.6
7598,1.0,0.8,0.6,0.6
7599,0.6,0.8,0.8,0.8
7600,1.0,0.6,0.8,0.8
7601,0.6,0.6,0.6,0.8
7602,0.8,1.0,1.0,0.8
7603,1.0,1.0,1.0,1.0
7604,0.6,0.8,0.6,0.8
7605,0.6,0.6,0.8,0.6
7606,0.8,1.0,1.0,0.8
7607,1.0,1.0,1.0,0.8
7608,1.0,0.8,0.8,0.8
7609,0.8,1.0,1.0,0.8
7611,1.0,1.0,1.0,1.0
7612,0.8,1.0,0.8,0.8
7613,1.0,1.0,1.0,0.8
7614,0.8,1.0,0.8,1.0
7615,0.6,0.8,0.8,0.8
7616,0.6,0.8,0.6,0.6
7620,0.8,0.6,0.8,0.8
7621,1.0,1.0,1.0,1.0
7622,0.8,1.0,0.8,1.0
7623,0.6,0.6,0.8,0.6
7624,1.0,0.6,0.6,0.6
7625,0.6,0.6,0.6,0.6
7626,0.8,0.6,0.6,0.6
7627,0.6,0.8,0.6,0.6
7629,0.8,0.6,0.6,0.8
7630,0.8,0.6,1.0,0.8
7631,0.6,0.6,0.6,0.6
7633,1.0,0.6,1.0,0.8
7635,0.6,0.6,0.6,0.6
7636,0.8,1.0,1.0,1.0
7638,0.8,0.6,0.6,0.8
7639,0.8,1.0,1.0,0.8
7640,0.8,0.8,0.6,0.8
7643,0.8,0.6,0.8,0.6
7644,1.0,0.6,0.8,0.8
7645,0.8,0.8,0.8,0.8
7646,0.6,0.8,0.8,0.8
7647,1.0,0.8,1.0,0.8
7648,0.6,0.6,0.6,0.8
7650,0.8,0.6,0.6,0.6
7651,0.8,1.0,1.0,0.6
7652,0.6,0.6,0.8,0.8
7653,0.8,0.8,1.0,0.8
7654,0.6,0.6,0.6,0.6
7655,0.6,0.6,0.6,0.6
7656,1.0,0.8,0.6,0.8
7657,0.8,0.8,0.6,1.0
7658,0.6,1.0,1.0,1.0
7660,0.6,0.6,0.6,0.6
7661,0.6,0.8,0.8,0.8
7662,0.6,0.6,0.8,0.8
7663,1.0,1.0,0.6,0.6
7666,0.6,0.6,0.6,0.6
7667,0.6,0.6,0.6,0.8
7669,1.0,1.0,1.0,1.0
7670,1.0,0.8,0.8,0.8
7671,1.0,0.8,0.8,0.8
7672,1.0,1.0,1.0,1.0
7673,0.6,1.0,0.6,0.6
7674,0.8,0.6,0.6,0.6
7675,0.8,1.0,0.8,0.8
7676,1.0,0.8,1.0,0.8
7677,1.0,0.8,1.0,1.0
7678,1.0,1.0,1.0,1.0
7680,0.8,0.8,0.8,0.8
7682,0.8,1.0,1.0,0.8
7683,0.8,0.6,0.6,0.6
7684,0.8,1.0,0.6,0.6
7685,0.8,1.0,0.8,0.8
7686,0.8,1.0,0.8,0.8
7687,0.8,0.6,0.6,0.6
7688,0.6,0.6,0.8,0.8
7689,0.8,0.6,0.8,0.8
7690,1.0,0.8,0.6,0.8
7691,0.8,0.6,1.0,1.0
7692,1.0,1.0,0.8,0.8
7693,1.0,0.8,0.8,0.8
7694,0.8,1.0,0.6,1.0
7695,0.6,0.8,0.6,0.8
7696,0.8,0.8,0.8,0.8
7697,0.8,0.8,0.8,0.8
7700,0.8,0.6,0.6,0.6
7701,1.0,0.6,0.8,0.6
7702,0.8,0.6,0.8,0.8
7703,0.8,0.6,1.0,0.8
7704,0.8,0.8,0.6,0.6
7705,1.0,0.8,0.8,0.8
7706,0.6,0.6,0.6,1.0
7707,1.0,0.6,1.0,1.0
7708,0.8,0.6,0.6,0.8
7709,0.8,1.0,1.0,1.0
7710,1.0,0.8,0.8,0.6
7711,0.6,0.6,1.0,0.6
7712,0.6,0.6,0.8,0.6
7713,0.6,0.8,0.8,0.6
7715,0.6,0.6,0.8,0.6
7716,1.0,1.0,1.0,1.0
7717,0.8,0.8,1.0,0.6
7718,0.6,0.8,0.8,0.8
7719,0.8,0.6,0.6,0.6
7720,0.6,0.6,0.6,0.6
7721,0.8,0.6,0.6,0.6
7722,1.0,0.8,1.0,1.0
7723,0.8,0.6,0.8,0.6
7724,0.8,0.6,0.8,0.6
7725,1.0,0.8,1.0,1.0
7726,0.8,0.8,0.6,0.6
7727,1.0,0.6,0.6,0.8
7729,1.0,0.6,0.8,0.8
7730,0.6,0.6,0.6,0.6
7731,1.0,0.8,0.6,0.6
7732,0.8,0.8,0.8,0.8
7733,0.8,0.6,0.8,0.8
7734,1.0,0.8,0.6,0.8
7735,0.8,0.6,0.6,0.6
7736,0.8,0.6,0.6,0.8
7738,0.8,1.0,1.0,0.8
7741,0.6,0.8,0.6,0.6
7742,0.6,0.8,0.6,0.6
7744,0.6,0.6,0.6,0.6
7745,0.8,0.6,0.6,0.6
7746,1.0,0.8,1.0,1.0
7747,0.8,0.6,0.8,0.8
7748,0.8,0.6,0.8,0.8
7749,1.0,0.8,1.0,1.0
7750,0.8,0.8,0.6,0.8
7751,0.8,0.6,0.8,0.8
7753,0.6,0.8,0.6,0.6
7755,0.8,0.6,1.0,0.6
7756,0.8,0.6,0.6,0.6
7757,0.8,0.8,1.0,0.8
7758,1.0,0.6,0.8,0.6
7759,1.0,0.6,1.0,0.8
7760,1.0,1.0,1.0,0.8
7761,0.8,0.8,0.8,0.8
7762,1.0,0.8,0.8,0.8
7764,1.0,0.8,0.6,0.6
7769,0.8,0.6,0.6,0.6
7770,1.0,0.6,0.8,0.6
7772,0.8,1.0,0.8,0.8
7773,1.0,0.6,0.6,0.6
7774,0.8,0.8,0.8,0.8
7776,0.8,0.8,0.8,0.6
7777,0.8,0.8,1.0,0.6
7778,1.0,1.0,1.0,1.0
7780,0.8,1.0,1.0,1.0
7783,0.6,0.8,0.6,0.8
7784,1.0,0.6,1.0,0.8
7785,1.0,1.0,1.0,0.6
7787,0.6,1.0,0.8,0.6
7788,1.0,0.6,0.6,0.6
7790,1.0,0.6,0.8,1.0
7791,1.0,1.0,0.8,0.8
7793,1.0,1.0,1.0,1.0
7794,1.0,1.0,0.8,0.6
7795,0.8,1.0,1.0,0.8
7796,0.6,0.6,0.6,0.6
7797,0.6,0.8,0.8,0.8
7798,0.8,0.8,0.8,0.8
7799,0.6,0.8,0.6,0.6
7801,0.8,0.8,0.8,0.8
7803,1.0,1.0,1.0,0.8
7804,1.0,0.6,0.6,0.8
7805,0.8,1.0,1.0,0.8
7807,1.0,1.0,1.0,0.8
7808,1.0,0.8,0.6,0.6
7810,1.0,1.0,0.8,1.0
7812,0.8,0.8,0.8,1.0
7813,1.0,0.8,1.0,1.0
7814,0.8,0.6,0.6,0.6
7815,1.0,0.8,0.6,0.8
7819,0.8,0.8,0.8,0.8
7820,0.8,0.6,0.6,0.8
7821,1.0,0.8,1.0,1.0
7822,0.8,0.6,0.6,0.6
7823,0.6,0.6,0.6,0.6
7828,1.0,0.6,0.6,0.6
7829,0.8,1.0,0.8,1.0
7831,0.6,0.6,0.6,0.6
7832,0.6,0.6,0.6,0.6
7833,0.8,1.0,1.0,0.8
7834,1.0,0.6,0.6,0.6
7835,1.0,0.8,0.8,1.0
7836,0.8,0.8,0.8,0.8
7837,1.0,0.8,0.6,0.8
7838,0.6,0.6,0.6,0.6
7839,0.8,0.8,0.6,0.6
7841,0.8,0.6,1.0,0.6
7843,0.8,0.6,0.6,0.8
7844,0.8,0.6,0.6,0.8
7845,1.0,1.0,0.8,0.8
7846,0.6,0.6,0.6,0.6
7847,0.8,0.8,1.0,1.0
7848,0.8,0.6,0.6,0.6
7849,0.8,0.6,0.6,0.6
7850,0.8,1.0,1.0,0.8
7851,1.0,0.6,0.8,0.8
7852,1.0,0.8,1.0,0.8
7853,1.0,0.8,0.8,1.0
7854,1.0,0.6,0.8,0.8
7855,0.6,0.6,0.8,0.6
7856,0.8,0.6,1.0,0.8
7857,0.8,0.8,0.6,0.6
7858,1.0,0.6,0.8,0.8
7859,0.6,0.6,0.6,0.6
7860,0.6,1.0,0.6,0.6
7862,0.8,0.8,0.8,0.8
7863,0.6,0.6,0.8,0.6
7864,0.6,0.6,0.6,0.6
7865,0.8,1.0,0.8,0.8
7866,0.6,0.6,0.8,0.6
7867,0.8,0.6,0.6,0.6
7868,0.8,0.8,0.8,0.8
7869,0.6,0.6,0.6,0.6
7870,0.6,0.6,0.6,0.6
7871,1.0,1.0,1.0,0.8
7873,1.0,1.0,0.8,0.8
7874,0.8,0.8,1.0,0.8
7875,0.6,0.6,0.8,0.8
7876,0.8,0.8,0.8,0.8
7877,1.0,0.8,1.0,0.8
7878,0.8,0.8,0.8,1.0
7879,0.6,0.6,0.8,0.6
7880,0.8,0.8,1.0,1.0
7881,1.0,0.8,0.6,0.8
7882,0.6,0.6,1.0,0.8
7883,1.0,0.8,1.0,0.8
7885,1.0,1.0,1.0,1.0
7886,1.0,0.8,0.8,1.0
7887,0.6,0.6,0.6,0.6
7888,0.8,0.6,0.8,0.8
7889,0.8,0.6,0.6,0.8
7890,0.6,0.6,0.6,0.6
7892,0.6,0.8,0.6,0.6
7893,0.8,0.6,0.6,0.8
7894,1.0,0.8,0.8,0.8
7895,0.8,0.6,0.6,0.6
7896,0.8,0.6,0.6,0.6
7897,1.0,1.0,1.0,1.0
7898,0.8,0.6,1.0,1.0
7900,0.8,1.0,0.8,1.0
7901,0.6,0.6,0.6,0.6
7902,0.6,0.8,0.6,0.6
7903,0.8,0.8,0.8,0.8
7904,0.6,0.6,0.6,0.6
7905,0.6,0.6,0.6,0.6
7906,0.6,0.6,0.6,0.6
7907,1.0,1.0,1.0,0.6
7908,0.6,0.6,0.8,0.6
7909,0.6,0.6,1.0,0.8
7910,0.6,0.6,0.6,0.6
7911,0.8,0.6,0.8,0.8
7912,1.0,0.8,0.8,1.0
7913,1.0,0.8,0.8,1.0
7914,1.0,1.0,1.0,1.0
7915,0.8,0.6,0.8,0.6
7916,0.6,0.6,0.6,0.8
7917,1.0,0.8,1.0,1.0
7918,1.0,1.0,1.0,1.0
7919,1.0,0.8,0.8,0.8
7920,0.6,0.6,0.8,0.8
7921,1.0,1.0,1.0,1.0
7923,1.0,0.6,0.6,0.6
7925,1.0,0.8,0.8,0.8
7926,0.8,0.6,0.6,0.6
7927,0.8,0.6,0.6,0.8
7928,0.6,0.8,0.8,0.8
7930,1.0,0.8,0.6,1.0
7931,1.0,1.0,1.0,1.0
7932,1.0,0.6,0.6,0.8
7933,0.6,0.8,0.6,0.6
7934,0.8,0.8,0.8,0.8
7935,0.8,0.8,0.8,0.6
7936,1.0,1.0,1.0,0.8
7937,0.8,0.6,0.6,1.0
7938,0.8,0.6,0.6,0.6
7939,0.8,0.8,0.6,0.8
7940,1.0,1.0,0.8,0.6
7941,1.0,1.0,1.0,1.0
7942,0.6,0.6,0.8,0.8
7943,0.8,0.8,0.6,0.8
7944,0.8,0.8,0.8,0.6
7945,1.0,1.0,1.0,1.0
7946,0.6,0.6,0.6,0.8
7948,1.0,0.8,0.6,0.8
7949,0.8,0.8,0.6,0.8
7951,0.6,0.6,0.6,0.8
7952,0.6,0.6,0.6,0.8
7953,1.0,0.8,0.8,1.0
7954,1.0,0.6,0.6,0.6
7956,0.8,0.8,0.8,0.8
7957,1.0,0.8,0.8,0.8
7960,0.8,0.8,1.0,0.6
7961,0.8,0.8,0.8,0.6
7962,1.0,1.0,1.0,1.0
7964,0.8,0.6,0.8,0.6
7966,1.0,0.8,1.0,1.0
7967,0.8,0.8,1.0,1.0
7969,1.0,0.8,1.0,0.8
7970,0.6,0.8,0.6,0.6
7971,0.8,0.8,0.6,0.6
7972,0.8,0.6,0.6,0.6
7975,0.6,0.8,0.8,0.8
7976,0.8,0.6,0.6,0.6
7977,0.6,0.6,0.6,0.6
7978,0.8,0.8,0.6,0.6
7979,0.8,0.6,0.6,0.6
7981,0.6,0.6,0.6,0.6
7983,0.8,1.0,0.8,1.0
7984,1.0,1.0,1.0,1.0
7985,0.8,0.8,1.0,0.8
7986,1.0,0.8,1.0,1.0
7987,0.8,0.8,0.6,0.6
7988,0.8,0.6,0.6,0.6
7990,0.8,0.8,0.8,1.0
7993,0.8,0.6,0.6,0.8
7994,1.0,1.0,1.0,1.0
7995,0.6,0.6,0.6,0.6
7996,0.8,1.0,1.0,0.6
7998,0.6,0.6,0.8,0.6
7999,1.0,0.8,0.8,1.0
8000,0.6,0.6,0.6,1.0
8001,1.0,1.0,0.8,0.8
8003,0.8,0.6,0.8,0.8
8005,1.0,0.6,1.0,0.6
8006,1.0,1.0,1.0,0.6
8008,0.6,0.8,0.6,1.0
8009,1.0,0.8,0.6,0.6
8010,0.6,0.6,0.6,0.8
8011,1.0,1.0,1.0,0.8
8013,1.0,1.0,1.0,1.0
8015,0.6,0.6,0.6,0.8
8016,0.6,0.8,0.8,0.8
8018,0.8,0.6,0.6,0.6
8020,0.6,0.6,0.6,0.6
8021,1.0,0.6,0.6,0.8
8024,1.0,1.0,1.0,1.0
8025,0.8,0.6,0.8,0.8
8026,0.8,0.6,0.6,0.6
8027,0.8,0.6,1.0,0.6
8029,1.0,0.8,0.8,0.6
8030,0.8,0.6,0.8,0.6
8031,0.8,0.8,1.0,1.0
8032,0.8,0.8,0.8,0.8
8033,1.0,1.0,1.0,1.0
8034,0.8,0.8,0.8,0.8
8035,0.6,0.6,0.8,0.6
8036,0.8,1.0,1.0,1.0
8037,0.8,0.6,0.8,0.6
8038,1.0,0.8,0.8,1.0
8040,1.0,0.8,0.8,1.0
8041,0.8,1.0,1.0,1.0
8042,1.0,1.0,1.0,0.8
8045,1.0,1.0,1.0,1.0
8046,0.8,0.8,0.8,0.8
8047,1.0,0.8,0.8,0.8
8048,0.8,1.0,0.8,0.8
8050,0.8,0.8,0.8,0.8
8052,0.8,1.0,0.6,0.8
8054,0.8,0.6,0.6,0.6
8056,0.6,0.6,0.6,0.6
8057,1.0,0.8,1.0,1.0
8058,0.6,0.6,0.6,0.6
8060,0.8,0.8,0.8,0.8
8061,0.8,0.8,1.0,0.8
8063,1.0,0.8,0.8,0.8
8064,1.0,1.0,0.6,1.0
8067,0.8,0.6,0.6,0.6
8068,1.0,1.0,1.0,1.0
8069,0.8,1.0,0.8,0.6
8071,0.8,0.6,0.8,0.8
8072,0.8,0.6,0.8,0.8
8073,0.8,0.8,0.8,0.6
8074,0.6,0.8,0.6,0.8
8075,1.0,1.0,0.8,0.8
8076,1.0,0.6,1.0,0.8
8077,1.0,0.6,0.8,0.8
8078,0.6,0.8,0.8,0.8
8079,1.0,0.8,0.8,0.8
8080,1.0,1.0,0.8,0.6
8081,0.8,1.0,1.0,0.8
8082,0.8,0.6,0.8,0.6
8083,1.0,1.0,1.0,0.8
8084,0.6,0.6,0.6,0.6
8085,0.6,1.0,1.0,1.0
8089,1.0,0.8,0.8,0.6
8090,0.6,0.6,0.6,0.8
8091,0.8,0.6,1.0,1.0
8092,0.8,0.8,0.8,1.0
8093,0.6,1.0,0.8,0.8
8094,0.8,0.8,1.0,0.8
8095,0.8,0.6,0.6,0.6
8096,0.8,1.0,1.0,1.0
8097,0.6,0.8,0.6,0.6
8098,0.8,0.8,1.0,1.0
8099,1.0,1.0,1.0,1.0
8100,0.6,0.6,0.8,1.0
8101,0.6,0.6,0.6,0.6
8102,0.8,0.8,1.0,1.0
8103,0.6,1.0,1.0,0.6
8105,0.8,1.0,1.0,0.8
8106,0.8,0.8,0.8,0.8
8108,0.8,0.8,1.0,1.0
8109,0.8,1.0,1.0,0.8
8111,1.0,0.8,0.8,0.8
8112,0.8,0.8,1.0,1.0
8113,1.0,1.0,1.0,1.0
8114,0.6,0.6,0.6,0.6
8115,0.8,0.8,0.8,0.8
8116,0.8,0.6,0.6,0.6
8117,1.0,0.8,0.6,0.8
8118,1.0,1.0,1.0,0.8
8121,1.0,1.0,1.0,1.0
8123,1.0,0.8,0.8,1.0
8126,0.8,1.0,1.0,0.8
8128,0.8,0.6,0.8,0.6
8129,0.8,0.6,0.6,0.6
8130,1.0,0.8,0.8,1.0
8131,1.0,0.6,0.8,0.8
8132,0.8,0.8,0.6,0.6
8133,0.8,1.0,0.8,1.0
8134,1.0,0.8,1.0,0.8
8135,0.8,0.6,0.6,0.6
8136,1.0,0.8,0.8,0.8
8137,0.6,0.6,0.6,0.6
8138,0.8,0.6,0.6,0.8
8139,0.6,0.6,0.6,0.6
8140,0.8,0.6,0.6,0.8
8142,0.8,1.0,0.6,0.8
8143,1.0,1.0,1.0,1.0
8144,0.6,1.0,1.0,0.8
8145,0.8,0.8,0.8,0.8
8146,1.0,1.0,1.0,1.0
8147,0.8,0.6,0.6,1.0
8148,0.8,0.6,0.6,0.6
8149,0.8,1.0,0.6,0.6
8151,1.0,0.8,0.8,1.0
8152,1.0,0.6,0.6,0.8
8153,0.8,0.6,0.6,0.8
8155,0.6,0.8,0.6,0.6
8156,0.8,1.0,1.0,1.0
8158,0.8,0.8,0.8,0.8
8159,1.0,1.0,1.0,1.0
8160,1.0,0.6,0.8,0.8
8163,1.0,0.8,0.6,0.6
8164,0.8,0.8,1.0,0.8
8165,0.6,0.6,0.6,0.8
8166,0.8,0.6,0.8,0.6
8167,0.8,0.6,0.8,0.6
8168,0.8,1.0,0.6,0.8
8169,0.8,0.6,0.6,0.6
8170,0.6,0.6,0.8,0.6
8171,0.8,0.6,0.6,0.8
8172,1.0,0.8,0.6,0.8
8173,0.6,0.8,0.6,0.6
8174,0.8,0.8,0.8,0.8
8176,0.6,0.6,0.6,0.6
8177,0.8,1.0,0.8,0.8
8178,0.6,0.6,0.6,0.6
8179,1.0,0.8,0.8,1.0
8181,0.6,1.0,0.8,0.8
8182,0.8,0.8,0.8,0.8
8183,0.8,0.8,0.8,0.8
8184,0.8,0.8,0.6,0.6
8185,0.8,1.0,0.6,0.8
8189,1.0,0.6,0.8,0.8
8191,0.8,0.6,0.8,0.6
8193,1.0,0.6,0.6,1.0
8195,1.0,0.6,0.8,0.8
8196,0.8,0.6,0.8,0.8
8197,1.0,0.6,0.8,0.6
8198,0.8,0.8,0.8,0.6
8199,0.8,0.6,0.6,0.6
8200,0.6,0.6,0.6,0.6
8201,0.8,0.8,0.8,0.6
8202,1.0,1.0,0.8,0.8
8203,1.0,1.0,1.0,1.0
8205,1.0,1.0,1.0,0.8
8206,0.8,0.6,0.8,0.8
8207,0.6,0.8,0.6,0.8
8208,0.8,1.0,0.8,1.0
8209,0.8,0.8,1.0,0.8
8210,1.0,0.6,0.8,0.6
8211,0.6,0.6,0.8,0.6
8212,1.0,0.6,0.8,1.0
8213,0.8,0.6,0.6,0.6
8214,0.6,0.8,1.0,0.8
8215,0.8,0.6,0.6,0.6
8217,0.8,0.6,0.6,0.6
8218,0.8,0.8,0.8,0.6
8219,1.0,0.8,1.0,1.0
8222,0.6,0.8,0.6,1.0
8223,0.6,0.8,0.6,1.0
8224,0.8,0.6,1.0,0.6
8225,0.6,0.8,0.6,0.6
8226,0.8,0.6,0.6,1.0
8227,0.8,1.0,1.0,0.8
8228,1.0,0.8,0.8,0.8
8229,0.6,0.6,0.6,0.6
8230,0.6,0.8,0.8,0.8
8231,1.0,1.0,1.0,1.0
8232,0.8,0.6,0.6,0.6
8233,0.8,0.8,0.8,1.0
8234,0.8,0.6,0.6,0.6
8235,1.0,0.6,0.8,0.6
8236,1.0,0.6,0.6,0.6
8237,0.8,0.6,0.8,0.8
8238,0.8,1.0,1.0,0.8
8240,0.8,0.6,1.0,0.8
8241,0.6,0.6,0.6,0.6
8244,1.0,0.6,0.6,0.6
8245,1.0,0.8,0.8,1.0
8246,0.8,0.8,0.8,0.8
8248,1.0,0.8,0.8,0.8
8249,0.6,0.6,0.8,0.8
8250,0.6,1.0,0.8,1.0
8251,1.0,0.8,0.8,0.8
8252,0.6,0.6,0.6,0.6
8253,0.8,0.8,1.0,1.0
8254,1.0,0.6,0.8,0.8
8255,1.0,0.6,0.6,0.8
8256,1.0,0.8,1.0,1.0
8257,0.8,0.8,0.8,0.6
8259,0.6,0.8,0.6,0.6
8263,0.8,1.0,0.8,0.8
8266,0.8,0.6,0.6,0.6
8267,0.6,0.6,0.6,0.8
8269,1.0,1.0,1.0,1.0
8270,0.8,0.6,0.8,0.8
8273,0.8,0.8,0.6,0.6
8275,0.6,0.6,0.6,0.6
8276,0.6,0.8,0.6,0.8
8277,1.0,0.8,0.8,0.8
8278,0.8,0.6,0.8,0.8
8279,0.8,0.8,0.8,0.6
8281,0.8,0.8,0.8,0.8
8282,0.8,0.6,0.6,0.6
8283,0.6,0.6,0.6,0.6
8284,0.8,0.6,1.0,0.6
8286,0.6,0.6,0.6,0.6
8287,0.8,0.8,0.8,0.6
8288,0.8,0.8,1.0,1.0
8289,1.0,0.8,1.0,0.8
8290,1.0,0.8,0.8,0.8
8291,0.6,0.6,0.6,0.8
8292,0.6,0.6,0.6,0.6
8293,0.8,0.8,0.6,0.8
8294,0.8,0.8,0.6,0.8
8295,0.6,0.6,0.6,0.6
8296,1.0,0.8,1.0,1.0
8297,0.6,0.8,0.8,0.8
8298,1.0,0.6,1.0,0.8
8299,0.6,0.6,0.6,0.8
8300,0.8,0.8,0.6,0.8
8301,1.0,0.6,1.0,1.0
8302,0.8,1.0,1.0,1.0
8303,1.0,0.8,0.6,0.6
8304,0.6,0.8,0.6,0.8
8305,0.6,0.6,1.0,0.8
8307,0.8,0.8,0.8,0.8
8308,0.6,0.6,0.8,0.6
8309,1.0,0.8,1.0,1.0
8310,0.8,0.6,0.6,0.8
8311,1.0,0.8,1.0,1.0
8312,0.8,0.8,1.0,0.8
8313,0.8,0.8,0.6,0.6
8314,1.0,0.6,0.6,0.6
8315,0.8,1.0,0.8,0.8
8316,0.8,0.8,0.8,0.6
8317,0.6,0.6,0.8,0.6
8319,0.6,0.8,0.6,0.6
8320,0.8,0.8,0.8,0.8
8321,1.0,1.0,1.0,0.8
8322,0.6,0.8,0.6,0.8
8323,0.8,0.8,0.6,0.6
8325,0.6,0.6,0.6,0.6
8326,1.0,0.8,1.0,0.8
8327,0.6,0.8,0.6,0.6
8328,0.8,0.8,1.0,1.0
8330,1.0,0.8,0.6,0.6
8331,0.6,0.6,0.6,0.6
8332,0.8,1.0,0.8,0.6
8333,0.8,0.8,0.6,0.6
8334,1.0,0.6,0.8,0.6
8335,0.8,0.8,0.8,0.8
8336,0.8,0.8,0.6,0.6
8337,1.0,1.0,1.0,1.0
8338,0.8,0.6,1.0,0.6
8339,1.0,1.0,1.0,0.6
8340,0.8,0.8,0.8,0.8
8341,1.0,1.0,0.6,0.6
8342,1.0,0.8,1.0,0.8
8343,1.0,1.0,0.8,0.8
8344,0.8,0.8,1.0,0.8
8345,0.8,0.6,0.6,0.6
8346,0.6,0.8,0.8,0.6
8347,0.8,0.8,1.0,0.6
8348,0.8,0.6,0.6,0.8
8349,0.8,0.6,0.6,0.6
8350,0.8,0.6,0.6,0.6
8351,0.6,0.6,0.6,0.6
8352,0.6,0.6,0.6,0.6
8353,0.8,0.8,0.8,1.0
8354,0.6,0.6,0.6,0.6
8355,0.8,0.8,0.8,0.8
8356,0.8,0.8,0.6,0.8
8357,1.0,1.0,1.0,1.0
8358,1.0,0.8,0.8,1.0
8360,0.6,0.6,0.6,0.6
8361,1.0,0.8,1.0,1.0
8362,0.6,0.6,0.8,0.6
8363,0.6,0.8,0.8,1.0
8364,0.8,1.0,0.8,1.0
8365,0.6,0.6,0.6,0.8
8366,0.8,0.8,0.6,0.6
8367,0.8,0.8,0.8,1.0
8368,0.6,0.8,0.6,0.6
8369,1.0,0.8,0.8,1.0
8370,0.6,0.6,0.6,0.6
8371,1.0,0.6,0.8,0.8
8372,0.8,0.8,1.0,0.8
8373,0.8,0.8,0.8,1.0
8374,0.6,0.8,0.6,0.6
8375,0.6,0.8,0.6,0.6
8376,0.6,0.6,0.6,0.8
8377,1.0,0.8,0.8,0.8
8378,0.8,0.8,0.6,0.8
8379,0.6,0.8,0.8,0.8
8380,1.0,0.8,0.8,0.8
8382,0.8,0.8,0.6,0.6
8384,1.0,1.0,0.8,1.0
8385,0.8,1.0,1.0,1.0
8386,0.6,0.6,0.8,1.0
8387,0.8,0.6,0.8,0.6
8388,1.0,0.6,0.6,0.6
8389,0.8,1.0,0.8,0.8
8390,1.0,1.0,1.0,0.8
8392,0.6,0.6,0.6,0.8
8393,0.8,0.8,0.8,0.6
8394,0.8,0.8,0.8,1.0
8395,0.6,0.6,0.6,0.8
8397,1.0,0.8,0.8,1.0
8398,0.8,0.6,1.0,0.6
8399,1.0,0.6,0.8,1.0
8400,0.6,0.6,0.6,0.6
8401,0.8,0.8,0.8,0.8
8403,0.8,0.8,0.6,1.0
8404,0.8,1.0,0.8,1.0
8405,0.6,0.8,0.8,0.8
8406,1.0,1.0,1.0,0.8
8407,0.8,0.8,0.8,0.8
8408,0.6,0.6,0.6,0.6
8409,0.8,0.8,0.8,0.8
8411,0.6,0.6,0.8,0.6
8412,1.0,1.0,1.0,1.0
8413,1.0,1.0,0.6,0.6
8414,0.8,1.0,1.0,1.0
8415,1.0,0.8,1.0,0.6
8416,0.6,0.8,0.6,0.6
8417,0.8,0.6,0.8,0.8
8418,1.0,0.6,0.8,0.8
8419,1.0,0.8,1.0,1.0
8420,0.8,0.6,0.8,0.6
8421,0.6,0.6,0.6,0.6
8422,1.0,1.0,1.0,0.8
8423,1.0,0.8,1.0,1.0
8424,0.8,0.8,1.0,0.8
8425,1.0,0.8,0.8,1.0
8426,0.6,0.6,1.0,0.8
8427,0.6,0.6,0.6,0.6
8429,0.6,0.6,0.8,0.6
8430,0.8,1.0,1.0,1.0
8431,1.0,0.8,0.8,1.0
8432,0.6,0.8,0.6,0.6
8433,0.8,0.8,1.0,0.6
8434,0.6,0.6,0.8,0.8
8435,1.0,1.0,0.8,0.8
8436,0.6,0.6,0.8,0.6
8437,0.6,0.6,0.6,0.6
8439,1.0,0.6,0.6,0.6
8440,0.8,0.8,1.0,0.8
8441,0.8,0.6,0.6,0.6
8444,0.8,0.6,0.6,0.6
8445,0.8,0.6,0.6,0.6
8446,1.0,0.8,0.8,0.8
8447,0.6,0.6,0.6,0.6
8448,0.8,0.6,0.6,1.0
8449,0.6,0.8,0.8,0.6
8450,1.0,0.8,0.8,0.8
8451,1.0,1.0,1.0,0.8
8452,0.8,0.6,0.6,0.6
