convo_id,msg_id,timestamp,full_text,affcon_rapport,sentence_id,speaker,reply_to,speaker_intention,receiver_perception,receiver,absolute_message_index,relative_message_index,year,game_score_speaker,game_score_receiver,game_score_delta,deception_quadrant,num_words,num_characters
Game12-turkey-russia,Game12-turkey-russia-173,547,If we have to go three way so be it,1,9185,russia-Game12,Game12-turkey-russia-172,Truth,Truth,turkey-Game12,547,173,1904,8,7,-1,Straightforward,10,35
Game12-turkey-russia,Game12-turkey-russia-172,546,I don't even think we can truly eliminate *everyone* else.,0,9183,turkey-Game12,Game12-turkey-russia-171,Truth,Truth,russia-Game12,546,172,1904,9,10,1,Straightforward,10,58
Game12-turkey-russia,Game12-turkey-russia-171,542,Im down to set it to a two way draw once weve knocked out everyone else!,1,9181,russia-Game12,Game12-turkey-russia-170,Truth,Truth,turkey-Game12,542,171,1904,8,7,-1,Straightforward,16,74
Game12-turkey-russia,Game12-turkey-russia-171,542,But working together we should have enough time to whipe everyone else off the board.,1,9180,russia-Game12,Game12-turkey-russia-170,Truth,Truth,turkey-Game12,542,171,1904,8,7,-1,Straightforward,15,85
Game12-turkey-russia,Game12-turkey-russia-171,542,The game automatically ends in 1910 so there isnt really enough time for an outright victory.,0,9179,russia-Game12,Game12-turkey-russia-170,Truth,Truth,turkey-Game12,542,171,1904,8,7,-1,Straightforward,16,94
Game12-turkey-russia,Game12-turkey-russia-171,542,Im pretty comfortable with this alliance.,0,9178,russia-Game12,Game12-turkey-russia-170,Truth,Truth,turkey-Game12,542,171,1904,8,7,-1,Straightforward,6,42
Game12-turkey-russia,Game12-turkey-russia-170,540,Just remember to pay me back later when I need a similar favor,0,9176,turkey-Game12,Game12-turkey-russia-169,Truth,Truth,russia-Game12,540,170,1904,9,10,1,Straightforward,14,64
Game12-turkey-russia,Game12-turkey-russia-170,540,"If I just walk into your center, I have three units on Tri for fall to guarantee it, and Vie will be the mover so you will keep your center.",1,9174,turkey-Game12,Game12-turkey-russia-169,Truth,Truth,russia-Game12,540,170,1904,9,10,1,Straightforward,30,140
Game12-turkey-russia,Game12-turkey-russia-170,540,"If Italy goes to Vie, well bounce and youre safe.",1,9173,turkey-Game12,Game12-turkey-russia-169,Truth,Truth,russia-Game12,540,170,1904,9,10,1,Straightforward,10,51
Game12-turkey-russia,Game12-turkey-russia-170,540,"How about this: I will cover Vie for you: Bud-Vie, Ser-Bud, Bul-Ser.",1,9172,turkey-Game12,Game12-turkey-russia-169,Truth,Truth,russia-Game12,540,170,1904,9,10,1,Straightforward,12,68
Game12-turkey-russia,Game12-turkey-russia-168,538,Let me know what you think!,0,9169,russia-Game12,Game12-turkey-russia-167,Truth,Truth,turkey-Game12,538,168,1904,8,7,-1,Straightforward,6,27
Game12-turkey-russia,Game12-turkey-russia-167,537,"Heres my current orders:
    
A Ber - Kie
A Gal - Boh
A Mos - War
F Nwy S Swe
F Stp/sc - BOT
F Swe S Nwy
A Vie - Tyr
A War - Sil",1,9168,russia-Game12,Game12-turkey-russia-166,Truth,Truth,turkey-Game12,537,167,1904,8,7,-1,Straightforward,36,129
Game12-turkey-russia,Game12-turkey-russia-164,523,At this point it isnt worth it in my mind to work something out with Italy,0,9164,russia-Game12,Game12-turkey-russia-163,Truth,Truth,turkey-Game12,523,164,1903,5,5,0,Straightforward,16,75
Game12-turkey-russia,Game12-turkey-russia-164,523,Yeah thats my thought too.,1,9163,russia-Game12,Game12-turkey-russia-163,Truth,Truth,turkey-Game12,523,164,1903,5,5,0,Straightforward,5,27
Game12-turkey-russia,Game12-turkey-russia-163,522,"You may want to just leave Vie behind and focus on Germany, it's not like Italy could hold it even if they took it.",1,9161,turkey-Game12,Game12-turkey-russia-162,Truth,Truth,russia-Game12,522,163,1903,5,5,0,Straightforward,24,115
Game12-turkey-russia,Game12-turkey-russia-161,520,In the short term its a good hold for me as I cripple Germany.,0,9159,russia-Game12,Game12-turkey-russia-160,Truth,Truth,turkey-Game12,520,161,1903,5,5,0,Straightforward,14,63
Game12-turkey-russia,Game12-turkey-russia-160,519,I have no problem with that as long as I keep growing every year.,0,9158,russia-Game12,Game12-turkey-russia-159,Truth,Truth,turkey-Game12,519,160,1903,5,5,0,Straightforward,14,65
Game12-turkey-russia,Game12-turkey-russia-159,518,And we may need to balance centers - me owning Munich longer term helps me agaianst France,1,9156,turkey-Game12,Game12-turkey-russia-158,Truth,Truth,russia-Game12,518,159,1903,5,5,0,Straightforward,17,90
Game12-turkey-russia,Game12-turkey-russia-158,517,"Munich is my main goal for next year, Kie as well ideally.",0,9153,russia-Game12,Game12-turkey-russia-157,Truth,Truth,turkey-Game12,517,158,1903,5,5,0,Straightforward,12,58
Game12-turkey-russia,Game12-turkey-russia-157,516,"Position is key: you need to get well pushed over the stalemate line, and I'll be focussing on getting a bit past Italy to France, in fact (hence my new fleets)",1,9151,turkey-Game12,Game12-turkey-russia-156,Truth,Truth,russia-Game12,516,157,1903,5,5,0,Straightforward,31,160
Game12-turkey-russia,Game12-turkey-russia-155,514,I think Germany is the clear next target for me and Italy for you?,1,9150,russia-Game12,Game12-turkey-russia-154,Truth,Truth,turkey-Game12,514,155,1903,5,5,0,Straightforward,14,66
Game12-turkey-russia,Game12-turkey-russia-155,514,Long term how should be dispose of the remaining powers?,0,9149,russia-Game12,Game12-turkey-russia-154,Truth,Truth,turkey-Game12,514,155,1903,5,5,0,Straightforward,10,56
Game12-turkey-russia,Game12-turkey-russia-152,511,How did england hold it with no support?,0,9144,russia-Game12,Game12-turkey-russia-151,Truth,Truth,turkey-Game12,511,152,1903,5,5,0,Straightforward,8,40
Game12-turkey-russia,Game12-turkey-russia-152,511,Why didnt Germany take Hol?,0,9143,russia-Game12,Game12-turkey-russia-151,Truth,Truth,turkey-Game12,511,152,1903,5,5,0,Straightforward,5,28
Game12-turkey-russia,Game12-turkey-russia-150,509,"I'm going F Con F Smy A Ank, to push hard towards gibraltar",1,9142,turkey-Game12,Game12-turkey-russia-149,Truth,Truth,russia-Game12,509,150,1903,5,5,0,Straightforward,13,59
Game12-turkey-russia,Game12-turkey-russia-141,500,Well that couldnt have gone much better for us!,1,9127,russia-Game12,Game12-turkey-russia-140,Truth,Truth,turkey-Game12,500,141,1903,5,5,0,Straightforward,9,48
Game12-turkey-russia,Game12-turkey-russia-141,500,Well that couldnt have gone much better for us!,1,9127,russia-Game12,Game12-turkey-russia-140,Truth,Truth,turkey-Game12,500,141,1903,5,5,0,Straightforward,9,48
Game12-turkey-russia,Game12-turkey-russia-139,476,"Good plan, that's what I was going to suggesst",1,9125,turkey-Game12,Game12-turkey-russia-138,Truth,Truth,russia-Game12,476,139,1903,5,5,0,Straightforward,9,46
Game12-turkey-russia,Game12-turkey-russia-137,474,A Ukr - Gal (so I can potentially build in War if I snag two),0,9124,russia-Game12,Game12-turkey-russia-136,Truth,Truth,turkey-Game12,474,137,1903,5,5,0,Straightforward,15,61
Game12-turkey-russia,Game12-turkey-russia-133,464,Bud S Gal-Vie is coming from my end to help you out.,1,9121,turkey-Game12,Game12-turkey-russia-132,Truth,Truth,russia-Game12,464,133,1903,5,5,0,Straightforward,12,52
Game12-turkey-russia,Game12-turkey-russia-132,462,Then england will help me put Germany to bed on the mainland,1,9119,russia-Game12,Game12-turkey-russia-131,Truth,Truth,turkey-Game12,462,132,1903,5,5,0,Straightforward,12,60
Game12-turkey-russia,Game12-turkey-russia-128,455,If we play everything right it looks like were lumbering to a juggernaut after all,1,9116,russia-Game12,Game12-turkey-russia-127,Truth,Truth,turkey-Game12,455,128,1903,5,5,0,Straightforward,15,83
Game12-turkey-russia,Game12-turkey-russia-125,428,Then maybe F StP(sc) might have been more useful.,0,9110,turkey-Game12,Game12-turkey-russia-124,Truth,Truth,russia-Game12,428,125,1903,5,5,0,Straightforward,9,49
Game12-turkey-russia,Game12-turkey-russia-124,427,Just all things being equal I rather hit the guy who I havent worked with before hahaha,1,9109,russia-Game12,Game12-turkey-russia-123,Truth,Truth,turkey-Game12,427,124,1903,5,5,0,Straightforward,17,88
Game12-turkey-russia,Game12-turkey-russia-122,425,"Your moves sound fine, but just dont treat England as an ally - they merely helped you so their attack on Holland would lead to an enemy who wasnt simultaneously building another unit.",1,9107,turkey-Game12,Game12-turkey-russia-121,Truth,Truth,russia-Game12,425,122,1903,5,5,0,Straightforward,33,186
Game12-turkey-russia,Game12-turkey-russia-121,424,"Im all for dynamic play, but you never get anywhere in this game if you only go it alone.",0,9106,turkey-Game12,Game12-turkey-russia-120,Truth,Truth,russia-Game12,424,121,1903,5,5,0,Straightforward,19,90
Game12-turkey-russia,Game12-turkey-russia-121,424,"There is no FG alliance, its just that theyre both fighting England... for now.",1,9104,turkey-Game12,Game12-turkey-russia-120,Truth,Truth,russia-Game12,424,121,1903,5,5,0,Straightforward,14,81
Game12-turkey-russia,Game12-turkey-russia-121,424,"Gunboat with a little bit of talking, basically.",0,9103,turkey-Game12,Game12-turkey-russia-120,Truth,Truth,russia-Game12,424,121,1903,5,5,0,Straightforward,8,50
Game12-turkey-russia,Game12-turkey-russia-121,424,Everyone else is talking about extremely short term arrangements.,1,9102,turkey-Game12,Game12-turkey-russia-120,Truth,Truth,russia-Game12,424,121,1903,5,5,0,Straightforward,9,65
Game12-turkey-russia,Game12-turkey-russia-121,424,So the thing I notice on this board is that you and I are the only ones thinking about alliances.,0,9101,turkey-Game12,Game12-turkey-russia-120,Truth,Truth,russia-Game12,424,121,1903,5,5,0,Straightforward,20,99
Game12-turkey-russia,Game12-turkey-russia-119,422,I dont have much of a relationship with either,0,9099,russia-Game12,Game12-turkey-russia-118,Truth,Truth,turkey-Game12,422,119,1903,5,5,0,Straightforward,9,47
Game12-turkey-russia,Game12-turkey-russia-118,420,"That sounds great, except for one possible question: do you want to coordinate with Germany against England?",0,9097,turkey-Game12,Game12-turkey-russia-117,Truth,Truth,russia-Game12,420,118,1903,5,5,0,Straightforward,17,108
Game12-turkey-russia,Game12-turkey-russia-116,418,"A Lvn - Pru
A Sev - Ukr
F Stp/nc- BAR 
F Swe H
A War - Gal",1,9095,russia-Game12,Game12-turkey-russia-115,Truth,Truth,turkey-Game12,418,116,1903,5,5,0,Straightforward,18,58
Game12-turkey-russia,Game12-turkey-russia-111,402,but happy to hear other suggestions (as long as they all involve me getting Yuge ;P ),0,9093,turkey-Game12,Game12-turkey-russia-110,Truth,Truth,russia-Game12,402,111,1902,5,5,0,Straightforward,17,85
Game12-turkey-russia,Game12-turkey-russia-110,401,"then I build a turkish armada, and even having given Italy a build, it doesn't help them, and you're fueled and ready to pick which of E/G to poke at (first)",1,9092,turkey-Game12,Game12-turkey-russia-109,Truth,Truth,russia-Game12,401,110,1902,5,5,0,Straightforward,32,159
Game12-turkey-russia,Game12-turkey-russia-109,400,"I walk into Bud, Ser, Bul, you into Gal, fall move I support you into Vie and Italy back toward Tri while attacking Gre, and... *pop* from 5 down to 1 or 2.",0,9091,turkey-Game12,Game12-turkey-russia-108,Truth,Truth,russia-Game12,400,109,1902,5,5,0,Straightforward,33,156
Game12-turkey-russia,Game12-turkey-russia-108,399,Board situation may even call for a spring stab for position with fall being utterly ruthless:,0,9090,turkey-Game12,Game12-turkey-russia-107,Truth,Truth,russia-Game12,399,108,1902,5,5,0,Straightforward,16,94
Game12-turkey-russia,Game12-turkey-russia-108,399,"And then Gal is the direction it should clearly go, with the only thing left is timing: we both go simultaneously and it's curtains for the hapless archduke!",1,9089,turkey-Game12,Game12-turkey-russia-107,Truth,Truth,russia-Game12,399,108,1902,5,5,0,Straightforward,28,157
Game12-turkey-russia,Game12-turkey-russia-108,399,"Build that northern fleet to keep some northern play, and that unit in War (and if Austria asks, just say it's because you *just* took a center from Germany, and are prepping for what that will clearly lead to).",0,9088,turkey-Game12,Game12-turkey-russia-107,Truth,Truth,russia-Game12,399,108,1902,5,5,0,Straightforward,39,211
Game12-turkey-russia,Game12-turkey-russia-105,396,"Are you busy fighting Germany, or are you interested in taking a little part in that?",0,9083,turkey-Game12,Game12-turkey-russia-104,Truth,Truth,russia-Game12,396,105,1902,5,5,0,Straightforward,16,85
Game12-turkey-russia,Game12-turkey-russia-102,351,"Rockin, E/G war is what we really need.",0,9078,turkey-Game12,Game12-turkey-russia-101,Truth,Truth,russia-Game12,351,102,1902,5,7,2,Straightforward,8,39
Game12-turkey-russia,Game12-turkey-russia-99,348,I trust england to want to hurt Germany,0,9076,russia-Game12,Game12-turkey-russia-98,Truth,Truth,turkey-Game12,348,99,1902,3,1,-2,Straightforward,8,39
Game12-turkey-russia,Game12-turkey-russia-98,347,Then I get two builds which will help me expand and a northern fleet,0,9075,russia-Game12,Game12-turkey-russia-97,Truth,Truth,turkey-Game12,347,98,1902,3,1,-2,Straightforward,14,68
Game12-turkey-russia,Game12-turkey-russia-95,344,And thus they make you indispensable to any eastern alliance,1,9072,turkey-Game12,Game12-turkey-russia-94,Truth,Truth,russia-Game12,344,95,1902,5,7,2,Straightforward,10,60
Game12-turkey-russia,Game12-turkey-russia-93,342,Northern fleets are the only way you and I are over the traditional stalemate line,1,9070,turkey-Game12,Game12-turkey-russia-92,Truth,Truth,russia-Game12,342,93,1902,5,7,2,Straightforward,15,82
Game12-turkey-russia,Game12-turkey-russia-92,341,"Because youre the only one in the east who can build them, and StP is extremely easy for the west to take, and then hold forever",1,9069,turkey-Game12,Game12-turkey-russia-91,Truth,Truth,russia-Game12,341,92,1902,5,7,2,Straightforward,26,129
Game12-turkey-russia,Game12-turkey-russia-90,339,"Well if you think this build is likely, you could save Sev for next year: self bounce Lvn and Mos in StP, and take Swe with GoB, and build a northern fleet - maybe South Coast to not piss off England.",0,9066,turkey-Game12,Game12-turkey-russia-89,Truth,Truth,russia-Game12,339,90,1902,5,7,2,Straightforward,41,200
Game12-turkey-russia,Game12-turkey-russia-89,338,If I can get two builds this year Ill definitely improve my odds of surviving lol,0,9065,russia-Game12,Game12-turkey-russia-88,Truth,Truth,turkey-Game12,338,89,1902,3,1,-2,Straightforward,16,82
Game12-turkey-russia,Game12-turkey-russia-87,336,Ill play it safe and protect stp,0,9063,russia-Game12,Game12-turkey-russia-86,Truth,Truth,turkey-Game12,336,87,1902,3,1,-2,Straightforward,7,32
Game12-turkey-russia,Game12-turkey-russia-86,335,"The risky bet is bluff E out of StP, leaving it open for a build while you support the attack on Swe.",0,9062,turkey-Game12,Game12-turkey-russia-85,Truth,Truth,russia-Game12,335,86,1902,5,7,2,Straightforward,22,101
Game12-turkey-russia,Game12-turkey-russia-86,335,"Then the safe bet is Lvn covers StP (no northern fleet build  ), and build A War.",1,9061,turkey-Game12,Game12-turkey-russia-85,Truth,Truth,russia-Game12,335,86,1902,5,7,2,Straightforward,18,82
Game12-turkey-russia,Game12-turkey-russia-86,335,"I suggest offering the support, but telling him youll naturally have to cover StP in case hes lying.",0,9060,turkey-Game12,Game12-turkey-russia-85,Truth,Truth,russia-Game12,335,86,1902,5,7,2,Straightforward,18,102
Game12-turkey-russia,Game12-turkey-russia-86,335,"I think yes he could lie, but I told him he should work with you there.",0,9059,turkey-Game12,Game12-turkey-russia-85,Truth,Truth,russia-Game12,335,86,1902,5,7,2,Straightforward,16,71
Game12-turkey-russia,Game12-turkey-russia-84,333,England wants to help me take Sweden - should I beleive him?,0,9057,russia-Game12,Game12-turkey-russia-83,Truth,Truth,turkey-Game12,333,84,1902,3,1,-2,Straightforward,12,60
Game12-turkey-russia,Game12-turkey-russia-83,320,"In some sense its a better RT than wed planned, if it works!",0,9056,turkey-Game12,Game12-turkey-russia-82,Truth,Truth,russia-Game12,320,83,1902,5,7,2,Straightforward,13,62
Game12-turkey-russia,Game12-turkey-russia-82,319,"I dont need a build this year, you do",0,9055,turkey-Game12,Game12-turkey-russia-81,Truth,Truth,russia-Game12,319,82,1902,5,7,2,Straightforward,9,38
Game12-turkey-russia,Game12-turkey-russia-81,318,"GoB-StP, Lvn-StP, Mos-Sev, hopefully build F StP(nc)!",1,9053,turkey-Game12,Game12-turkey-russia-80,Truth,Truth,russia-Game12,318,81,1902,5,7,2,Straightforward,7,53
Game12-turkey-russia,Game12-turkey-russia-77,285,"So locking down StP should help, if you just want to move the pieces around the board.",1,9048,turkey-Game12,Game12-turkey-russia-76,Truth,Truth,russia-Game12,285,77,1902,5,7,2,Straightforward,17,86
Game12-turkey-russia,Game12-turkey-russia-77,285,"But that requires actually convincing England to go for it, and you don't got time for that shit right now.",1,9047,turkey-Game12,Game12-turkey-russia-76,Truth,Truth,russia-Game12,285,77,1902,5,7,2,Straightforward,20,107
