feature_politeness_==Please==,feature_politeness_==Please_start==,feature_politeness_==HASHEDGE==,feature_politeness_==Indirect_(btw)==,feature_politeness_==Hedges==,feature_politeness_==Factuality==,feature_politeness_==Deference==,feature_politeness_==Gratitude==,feature_politeness_==Apologizing==,feature_politeness_==1st_person_pl.==,feature_politeness_==1st_person==,feature_politeness_==1st_person_start==,feature_politeness_==2nd_person==,feature_politeness_==2nd_person_start==,feature_politeness_==Indirect_(greeting)==,feature_politeness_==Direct_question==,feature_politeness_==Direct_start==,feature_politeness_==HASPOSITIVE==,feature_politeness_==HASNEGATIVE==,feature_politeness_==SUBJUNCTIVE==,feature_politeness_==INDICATIVE==,Input.deception_quadrant,Input.deception_quadrant_cat,affcon_gamemove,affcon_reasoning,affcon_rapport,affcon_shareinformation,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Straightforward,1,1,,1,1,20,52.71,97.69,74.76,25.77,20,20,80,70,25,15,0,0,10,0,5,10,0,30,5,10,10,0,15,0,5,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,5,0,5,5,5,0,0,0,0,0,0,0,10,0,5,5,0,0,5,15,0,20,0,10,10,5,0,0,0,0,0,0,0,0,0,0,0,15,5,10,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,12,38.6,50,23.51,1,12,16.67,91.67,75,33.33,25,16.67,0,8.33,0,0,8.33,8.33,16.67,8.33,0,8.33,0,16.67,0,0,0,0,0,8.33,0,8.33,0,8.33,0,16.67,0,0,0,0,25,0,0,8.33,16.67,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,0,8.33,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,0,8,1,89.42,74.76,99,8,37.5,87.5,62.5,37.5,25,12.5,0,12.5,0,0,12.5,0,0,25,12.5,0,0,37.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,25,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,12.5,0,0,12.5,0,0,0,12.5,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,Straightforward,1,1,1,,1,13,43.96,50,17.46,99,13,7.69,84.62,69.23,15.38,7.69,0,0,0,0,7.69,7.69,0,23.08,15.38,7.69,7.69,0,23.08,7.69,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,15.38,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,0,15.38,0,15.38,0,15.38,7.69,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,0,0,1,0,10,98.58,97.69,93.3,25.77,10,0,80,50,10,10,0,0,10,0,0,0,10,20,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,10,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,21,79.28,68.29,68.01,99,21,4.76,85.71,66.67,19.05,19.05,9.52,0,4.76,0,4.76,0,9.52,19.05,4.76,4.76,9.52,0,19.05,0,0,0,0,4.76,9.52,9.52,0,0,0,0,9.52,0,0,0,0,4.76,0,0,4.76,4.76,0,0,4.76,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,9.52,9.52,19.05,4.76,9.52,4.76,0,0,0,0,0,0,4.76,0,0,0,4.76,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Straightforward,1,0,1,1,0,13,82.82,22.08,99,25.77,13,15.38,76.92,61.54,23.08,23.08,15.38,0,0,0,7.69,0,0,30.77,7.69,7.69,0,0,23.08,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,15.38,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,7.69,0,7.69,15.38,0,23.08,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,0,0,0,0,0,7.69,0,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,0,8,93.26,50,74.76,25.77,8,12.5,75,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,25,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,37.5,12.5,25,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Straightforward,1,1,0,1,0,20,52.71,69.14,74.76,1,20,10,90,65,15,15,5,5,0,0,5,0,5,20,10,10,10,0,15,5,0,0,0,0,5,0,5,0,0,0,10,0,0,0,0,10,0,0,5,10,0,5,5,5,0,0,0,0,0,0,0,15,5,0,0,5,5,0,10,5,20,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,5,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,16,1,26.6,99,25.77,16,18.75,100,75,6.25,6.25,6.25,0,0,0,0,0,0,12.5,31.25,12.5,25,0,31.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,6.25,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,25,31.25,0,12.5,18.75,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Straightforward,1,1,1,1,1,10,25.89,97.69,1,25.77,10,10,100,80,20,10,0,0,10,0,0,10,10,20,20,10,10,0,30,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,14,1,1.67,52.86,99,14,21.43,85.71,57.14,28.57,21.43,14.29,0,0,0,7.14,7.14,0,7.14,14.29,14.29,14.29,7.14,21.43,7.14,0,0,0,0,21.43,14.29,7.14,0,7.14,0,7.14,0,0,0,0,28.57,0,14.29,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,7.14,0,0,7.14,0,0,0,14.29,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,7.14,0,0,0,0,0,0,0,14.29,0,0
0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,23,35.67,33.19,80.16,25.77,23,13.04,86.96,56.52,8.7,4.35,4.35,0,0,0,0,4.35,4.35,21.74,8.7,17.39,17.39,0,26.09,0,0,4.35,0,0,8.7,4.35,4.35,0,4.35,0,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,4.35,4.35,4.35,0,0,17.39,0,17.39,8.7,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,4.35,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,14,48.63,76.25,13.15,99,14,7.14,85.71,35.71,7.14,7.14,0,0,7.14,0,0,0,7.14,0,14.29,0,7.14,0,21.43,0,0,0,0,0,7.14,7.14,0,0,0,0,7.14,0,0,0,0,14.29,7.14,0,7.14,7.14,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,7.14,7.14,0,0,7.14,0,0,7.14,0,0,21.43,0,21.43,0,0,0,21.43,0,14.29,0,0,0,0,7.14,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,11,32.58,81.84,99,99,11,27.27,100,54.55,9.09,9.09,9.09,0,0,0,0,0,0,18.18,9.09,18.18,9.09,0,36.36,9.09,9.09,0,0,0,9.09,9.09,0,0,0,0,18.18,0,0,0,0,18.18,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,9.09,0,0,0,0,18.18,9.09,18.18,9.09,9.09,0,9.09,0,0,0,0,0,18.18,0,0,9.09,9.09,0,18.18,9.09,0,0,0,0,0,0,0,9.09,0,0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Straightforward,1,1,0,0,1,12,93.26,20.24,23.51,25.77,12,25,83.33,41.67,8.33,8.33,8.33,0,0,0,0,0,8.33,16.67,8.33,0,8.33,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,8.33,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,8.33,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,12,99,20.24,99,25.77,12,0,83.33,50,8.33,8.33,8.33,0,0,0,0,0,16.67,25,8.33,0,0,0,25,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,8.33,8.33,41.67,16.67,8.33,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,8.33,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,16,11.86,96.95,7.84,1,16,6.25,75,62.5,12.5,12.5,0,0,12.5,0,0,0,6.25,12.5,12.5,18.75,12.5,0,12.5,6.25,0,0,0,0,6.25,0,6.25,6.25,0,0,12.5,0,0,0,0,6.25,0,0,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,18.75,0,0,0,0,0,6.25,0,6.25,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,17,42.68,72.17,66.34,98.87,17,5.88,82.35,58.82,23.53,23.53,11.76,0,11.76,0,0,0,0,17.65,5.88,0,11.76,0,17.65,5.88,5.88,0,0,0,5.88,5.88,0,0,0,0,11.76,0,0,0,0,5.88,0,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,0,11.76,0,0,23.53,0,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,11.76,5.88,5.88,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,0,12,99,20.24,98.01,99,12,16.67,83.33,50,8.33,8.33,8.33,0,0,0,0,0,8.33,25,8.33,0,0,0,41.67,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,16.67,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,9,93.26,13.32,98.01,99,9,22.22,77.78,44.44,11.11,11.11,11.11,0,0,0,0,0,0,22.22,0,11.11,0,0,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,22.22,0,11.11,11.11,0,0,0,0,0,0,11.11,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,8,1,10.58,99,1,8,0,100,62.5,37.5,25,25,0,0,0,0,12.5,0,0,25,0,0,0,37.5,0,0,0,0,0,12.5,0,12.5,0,0,0,12.5,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,0,0,12.5,12.5,12.5,12.5,12.5,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,Straightforward,1,0,0,0,1,16,72.69,26.6,99,99,16,25,81.25,50,12.5,12.5,6.25,0,0,0,6.25,0,0,18.75,6.25,0,6.25,6.25,25,0,0,0,0,0,6.25,6.25,0,0,0,0,12.5,0,0,0,0,12.5,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,6.25,18.75,12.5,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,Straightforward,1,1,1,1,1,18,86.43,4.8,98.01,99,18,0,83.33,50,16.67,16.67,16.67,0,0,0,0,0,5.56,16.67,11.11,0,0,0,22.22,0,0,0,5.56,0,11.11,11.11,0,0,0,0,0,0,0,0,0,16.67,5.56,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,16.67,0,16.67,0,11.11,5.56,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,Straightforward,1,1,1,1,1,8,38.6,89.42,99,99,8,12.5,75,50,25,25,12.5,0,12.5,0,0,0,0,12.5,12.5,0,0,0,25,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,14,14.58,23.75,89.63,25.77,14,14.29,85.71,64.29,21.43,21.43,14.29,0,7.14,0,0,0,0,14.29,14.29,7.14,7.14,0,28.57,0,0,0,0,0,14.29,7.14,7.14,0,0,7.14,7.14,0,0,0,0,21.43,0,0,0,14.29,0,7.14,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,7.14,0,28.57,7.14,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,7.14,7.14,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,Straightforward,1,0,0,0,0,16,99,10.58,99,25.77,16,0,93.75,56.25,12.5,12.5,12.5,0,0,0,0,0,12.5,25,0,0,6.25,0,18.75,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,6.25,0,0,0,6.25,0,37.5,12.5,18.75,6.25,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,6.25,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Straightforward,1,1,,1,1,21,11.05,17.04,68.01,25.77,21,28.57,80.95,57.14,9.52,0,0,0,0,0,0,9.52,4.76,9.52,14.29,9.52,19.05,0,23.81,9.52,4.76,9.52,0,0,9.52,4.76,4.76,0,4.76,0,0,0,0,0,0,38.1,14.29,0,4.76,4.76,9.52,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,4.76,0,4.76,0,0,4.76,0,0,0,0,0,0,4.76,0,0,0,0,4.76,23.81,0,9.52,0,0,4.76,0,0,0,0,9.52,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,Straightforward,1,1,1,1,0,21,87.62,82.96,2.82,95.81,21,4.76,90.48,47.62,9.52,4.76,0,0,4.76,0,0,4.76,0,23.81,9.52,4.76,4.76,0,14.29,9.52,4.76,0,0,14.29,4.76,4.76,0,0,0,0,9.52,0,0,0,0,4.76,0,0,0,0,4.76,0,4.76,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,0,9.52,0,9.52,0,0,4.76,0,0,0,0,19.05,4.76,0,9.52,4.76,0,38.1,0,19.05,0,0,0,4.76,0,4.76,9.52,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,8,11.86,99,74.76,25.77,8,0,87.5,50,25,25,12.5,0,12.5,0,0,0,12.5,0,12.5,0,12.5,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,25,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,12.5,0,0,0,0,0,0,12.5,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,12,6.95,20.24,23.51,99,12,0,100,75,16.67,16.67,8.33,0,0,0,8.33,0,0,16.67,25,8.33,8.33,0,33.33,8.33,0,0,0,0,16.67,16.67,0,0,0,0,8.33,0,0,0,0,33.33,8.33,0,16.67,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,8.33,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,11,93.26,50,85.21,25.77,11,18.18,54.55,36.36,0,0,0,0,0,0,0,0,9.09,9.09,18.18,0,0,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,18.18,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,0,9.09,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,10,1,15.86,99,25.77,10,30,100,90,50,30,30,0,0,0,0,20,0,10,40,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,0,20,10,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,Straightforward,1,1,1,1,1,9,4.69,50,99,99,9,0,100,55.56,22.22,22.22,11.11,11.11,0,0,0,0,11.11,0,11.11,0,11.11,11.11,11.11,11.11,0,0,0,0,33.33,22.22,11.11,0,11.11,0,33.33,0,0,0,0,33.33,0,0,0,0,11.11,22.22,0,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,0,22.22,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,Straightforward,1,1,0,,,19,86.88,94.27,50.35,25.77,19,10.53,84.21,57.89,15.79,15.79,5.26,0,10.53,0,0,0,15.79,10.53,5.26,5.26,5.26,0,15.79,0,0,0,5.26,0,0,0,0,0,0,0,10.53,0,0,0,0,15.79,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,5.26,0,0,10.53,0,15.79,0,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,5.26,0,0,0,0,0,5.26
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,12,1.92,79.76,23.51,99,12,16.67,91.67,58.33,33.33,8.33,8.33,0,0,0,0,25,0,8.33,16.67,0,0,8.33,25,0,8.33,8.33,0,0,8.33,8.33,0,0,0,0,25,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,16.67,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,8.33,0,0,0,0,0,0,0,8.33,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,15,70.69,2.31,43.37,99,15,6.67,86.67,66.67,20,13.33,13.33,0,0,0,0,6.67,6.67,20,6.67,0,13.33,0,13.33,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,26.67,0,0,13.33,13.33,0,13.33,0,0,0,0,0,0,0,0,0,6.67,0,6.67,6.67,6.67,0,0,13.33,0,6.67,0,6.67,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,20,6.67,13.33,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,Straightforward,1,1,1,1,1,17,85.92,11.97,99,99,17,23.53,82.35,35.29,5.88,5.88,5.88,0,0,0,0,0,0,17.65,5.88,0,11.76,0,23.53,0,0,0,0,0,11.76,11.76,0,0,0,0,5.88,0,0,0,0,23.53,5.88,0,0,11.76,0,11.76,0,0,0,0,0,0,0,0,0,23.53,5.88,5.88,0,5.88,5.88,0,17.65,0,11.76,0,5.88,5.88,5.88,0,0,0,0,0,5.88,0,0,5.88,0,0,5.88,0,5.88,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Straightforward,1,1,1,1,1,5,8.69,99,43.37,25.77,5,0,100,40,20,20,0,20,0,0,0,0,0,0,20,0,0,0,20,20,20,0,0,20,0,0,0,0,0,0,40,0,0,0,0,40,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,20,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,0,0,0,20,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Straightforward,1,1,1,1,1,9,1,50,4.97,25.77,9,11.11,77.78,55.56,11.11,11.11,0,0,11.11,0,0,0,0,0,11.11,11.11,11.11,11.11,22.22,0,0,11.11,0,0,22.22,11.11,11.11,0,0,0,11.11,0,0,0,0,22.22,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,0,1,13,24.14,93.79,94.81,99,13,7.69,84.62,69.23,23.08,23.08,7.69,0,7.69,0,7.69,0,0,23.08,23.08,7.69,0,0,23.08,7.69,0,0,7.69,0,7.69,7.69,0,0,0,0,15.38,0,0,0,0,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,0,23.08,7.69,23.08,0,7.69,15.38,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,7.69,0,7.69
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,Straightforward,1,1,1,1,1,31,95.77,83.34,20.84,83.22,31,19.35,93.55,61.29,9.68,6.45,0,3.23,3.23,0,0,3.23,12.9,19.35,12.9,3.23,3.23,0,12.9,6.45,3.23,0,0,6.45,6.45,3.23,0,0,0,0,9.68,0,0,0,0,12.9,0,0,0,9.68,0,6.45,0,0,0,0,0,0,0,0,0,16.13,9.68,3.23,3.23,6.45,0,0,9.68,0,9.68,0,9.68,0,0,3.23,0,0,3.23,3.23,0,0,0,0,0,0,6.45,0,0,0,0,0,3.23,3.23,0,0,0,0
0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,Straightforward,1,1,1,1,1,12,1.92,4.8,98.01,99,12,16.67,100,66.67,25,16.67,8.33,0,8.33,0,0,8.33,0,16.67,16.67,0,16.67,8.33,33.33,8.33,0,0,0,8.33,8.33,8.33,0,0,0,0,8.33,0,0,0,0,41.67,16.67,0,8.33,16.67,0,16.67,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,8.33,8.33,0,0,0,0,0,0,16.67,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Straightforward,1,1,1,1,1,12,98.14,95.2,23.51,99,12,8.33,83.33,50,8.33,8.33,0,0,8.33,0,0,0,8.33,25,8.33,8.33,0,0,25,8.33,16.67,0,0,8.33,8.33,8.33,0,0,0,0,8.33,0,0,0,0,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,25,0,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Straightforward,1,1,1,1,1,9,1,50,58.07,25.77,9,0,77.78,66.67,22.22,22.22,11.11,0,11.11,0,0,0,0,11.11,11.11,11.11,11.11,11.11,22.22,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.44,0,0,0,0,11.11,0,0,0,0,22.22,11.11
